cip13,lib_cip13,remboursement_total,boites_delivrees,cout_moyen_boite
3400939654072,GLIMEPIRIDE CRT 3 MG CPR 90,15323.140000000001,1126,13.60847246891652
3400949004959,LIPTRUZET 10 MG/20MG CPR (AIP)(DIF) 30,15403.59,714,21.573655462184874
3400930244913,"ENOXAPARINE BGA 8 000 UI/0,8 ML INJ 2",15499.02,1739,8.912604945370903
3400922407029,VALSARTAN CRT 40MG CPR 90,15638.62,1824,8.573804824561403
3400930205884,FENTANYL SDZ 100MICROG CPR SUBLING 10,15641.900000000001,744,21.02405913978495
3400927610806,NEVIRAPINE SDZ 200MG CPR 60,15660.84,156,100.39
3400930154137,METHOTREXATE ACC 10MG CPR 10,15661.8,2135,7.335737704918032
3400949501212,PELMEG 6 MG SER SOL INJ (ADP)(ABACUS 1,15665.04,36,435.14000000000004
3400930125984,"METHOTREXATE ACC 12,5 MG SOL INJ 1",15669.72,1518,10.322608695652173
3400930141687,EZETIMIBE/SIMVAST ALM 10MG/40MG CPR 30,15736.89,1151,13.67236316246742
3400930098196,ENOXAPARINE CRU 6000UI/0.6ML SER 2,15740.36,1941,8.10940752189593
3400933935436,KYTRIL 3 MG SOL INJ 1,15769.580000000002,948,16.634578059071732
3400930242926,PERINDOPRIL AMLO PHARMAKI 8/5 CPR 90,15831.039999999999,812,19.496354679802955
3400930233207,MIDAZOLAM ACC 50 MG INJ AMP 10,15846.7,555,28.552612612612613
3400936224759,GLIVEC 100MG CPR 60,15885.45,40,397.13625
3400930103203,ALEND AC / D3 ZEN 70 MG/2800 UI CPR 12,15888.85,1384,11.48038294797688
3400930131633,PREGABALINE ZYD 200 MG GELULE 84,15889.92,782,20.319590792838873
3400939652351,GLIMEPIRIDE CRT 2 MG CPR 90,15912.96,1506,10.566374501992032
3400930203330,AMLODIPINE/VALSART ZYD 5MG/160MG CPR 90,15944.47,981,16.25328236493374
3400938677973,VELMETIA 50MG/1000MG CPR 56,15996.85,690,23.183840579710147
3400938588293,BICALUTAMIDE ALM 50MG CPR 30,16032.3,429,37.37132867132867
3400921740813,ATORVASTATINE BGR 10 MG CPR 90,16082.41,1590,10.114723270440251
3400938214994,BINOCRIT 2000UI SOL INJ SER 6,16103.27,271,59.421660516605165
3400922414690,ZALASTA 5MG CPR 28,16110.890000000001,998,16.143176352705414
3400937545730,"OLANZAPINE ZYD 7,5MG CPR 28",16120.34,1489,10.826286098052384
3400930222751,FLUTICASO/SALM ARA 100/50MCG INH 60 60,16152.39,1475,10.950772881355931
3400949002719,NEORAL 100MG CAPSULE (AIP) (PHL) 60,16267.8,95,171.23999999999998
3400949912179,PERINDOPRIL ZYD 8MG CPR 90,16359.46,1857,8.809617662897146
3400930144244,PRASUGREL CRT 10 MG CPR 30,16371.73,961,17.03613943808533
3400930254707,GABAPENTINE CRP 800 MG CRP SEC 90,16408.79,698,23.508295128939828
3400936396944,NORDITROPINE NORDI 15 MG INJ 1,16432.06,41,400.7819512195122
3400930164716,QUETIAPINE KRK LP 400 MG CPR 30,16438.579999999998,727,22.611526822558456
3400930161494,ATAZANAVIR VIATRIS 150MG GELULE 60,16497.32,97,170.07546391752578
3400930148402,"EVEROLIMUS EG 2,5 MG CPR 30",16617.16,34,488.74
3400938649369,ACEBUTOLOL ALM 200MG CPR 90,16682.49,1780,9.372185393258428
3400937915977,AMLODIPINE SUN 5MG GELULE 90,16763.6,1989,8.428154851684262
3400930092460,"PRAMIPEXOLE ARL 0,7MG CPR 30",16767.5,1025,16.358536585365854
3400927498190,LEVETIRACETAM ZYD 250MG CPR 60,16772.32,1175,14.27431489361702
3400939554785,"OLANZAPINE EVO 7,5MG CPR 28",16831.55,1553,10.838087572440438
3400930175002,"SUNITINIB EG 12,5 MG GELULE 28",16842,34,495.3529411764706
3400922203904,CANDESARTAN HCS 8MG CPR 90,16853.33,1990,8.469010050251256
3400939838366,"REPAGLINIDE EG 0,5MG CPR 270",16881.86,964,17.512302904564315
3400936874923,TETRAVAC ACELLULAIRE INJ 2AIG 1,16949.989999999998,1998,8.483478478478478
3400930229644,LACOSAMIDE ARW 150 MG CPR PEL SEC 56,16956.01,445,38.10339325842696
3400930076545,PERINUTRIFLEX OMEGA E PERF 1250ML 5,16966.05,127,133.59094488188975
3400930108383,EZETIMIBE/SIMVAST SUN 10MG/20MG CPR 30,16988.09,1305,13.017693486590039
3400938271256,TOPIRAMATE VIATRIS 200MG CPR 28,17027.37,1701,10.01021164021164
3400930217078,FOSINOPRIL ARL 20MG CPR 90,17045.96,2026,8.41360315893386
3400937167109,PRITOR 40MG CPR 90,17116.92,1603,10.67805364940736
3400930187739,OMNIPAQUE 300MG SOL INJ FP 150ML INJ 1,17129.98,471,36.36938428874735
3400949501182,ZARZIO 48 MUI SOL INJ SER ADP PHARMA 1,17130.75,175,97.89
3400927409653,EFAVIRENZ VTS 600MG CPR 30,17150.73,148,115.88331081081081
3400930100868,ZONISAMIDE TVC 100 MG GELULE 56,17189.91,1244,13.818255627009647
3400930153376,ATAZANAVIR ZEN 300MG GELULE 30,17195.86,100,171.95860000000002
3400934732881,"FRAXODI 11 400UI AXA/0,6ML SOL INJ 2",17269.26,954,18.10194968553459
3400930057018,IMATINIB HCS 100MG CPR 60,17300.25,45,384.45
3400934733604,FRAXODI 19 000UI AXA/1ML SOL INJ 10,17355.82,158,109.84696202531646
3400937996303,CAPTOPRIL HCTZ EG 50/25MG CPR 90,17496.67,2114,8.276570482497634
3400930133842,ALEND AC / D3 EVO 70 MG/ 5600 UI CPR 12,17507.7,1536,11.398242187500001
3400927730023,GLICLAZIDE EGG LM 30 MG CPR 180,17566.739999999998,812,21.633916256157633
3400930016213,ABASAGLAR 300 U SOL INJ STYLO 5,17598.18,470,37.44293617021277
3400949295371,EXEMESTANE ACC 25MG CPR 30,17667.84,385,45.890493506493506
3400936911055,MORPHINE CHL AGT 50 MG INJ 10,17745.920000000002,1455,12.196508591065294
3400937294409,"LISINOPRIL HCTZ SDZ 20/12,5MG CPR 90",17793.51,2030,8.765275862068965
3400930164310,EZETIMIBE/SIMVAST ALT 10MG/40MG CPR 90,17802.44,474,37.557890295358646
3400949002993,NOZINAN 100MG CPR AIP MWI 20,17872.25,1852,9.650242980561556
3400936988286,AMINOMIX 800E SOL INJ POC 2L 4,17885.18,134,133.47149253731342
3400935177032,SUSTIVA 200MG GELULE 90,17910.48,86,208.2613953488372
3400935203908,VISIPAQUE 270MG/ML SOL INJ BP 200ML 1,17953.11,417,43.05302158273381
3400927576874,CAPECITABINE ARW 150MG CPR 60,17969.739999999998,815,22.048760736196318
3400928012012,BYDUREON 2 MG LP PDR INJ STYLO 4,17974.54,219,82.07552511415525
3400930203422,AMLODIPINE/VALSART ZYD 10MG/160MG CP 90,18028.31,1097,16.43419325432999
3400949004188,LETROZOLE SDZ 2.5MG CPR (AIP)(BBF) 30,18040.7,456,39.56293859649123
3400930193310,NEBIVOLOL KRK 5MG CPR 90,18041.28,1738,10.3804833141542
3400934944680,HUMALOG MIX 50 300UI SUSP INJ CART 5,18067.34,622,29.04717041800643
3400930208571,DEFERASIROX ZEN 90 MG CPR 30,18188.84,227,80.12704845814979
3400930205372,EFLUELDA SUSP INJ SER SS AIG 1,18224.86,896,20.340245535714285
3400949212118,MYCOPHENOLATE SDZ 250MG GELULE 100,18230.5,366,49.810109289617486
3400930156483,EPLERENONE KRK 25MG CPR 90,18238.76,464,39.3076724137931
3400939343587,"PRAMIPEXOLE EG 0,7MG CPR 30",18270.55,1148,15.915113240418117
3400938048513,MANIDIPINE SDZ 10MG CPR 90,18290.98,1418,12.89913963328632
3400930256695,PERINDOPRIL/AMLO HCS 10/5MG CPR 90,18378.579999999998,933,19.698370846730974
3400921974782,"ZOLMITRIPTAN VIATR 2,5MG CPR ORODISP 12",18494.6,1972,9.378600405679512
3400926888398,LOSARTAN HCTZ KRK 100/25MG CPR 90,18515.41,2158,8.579893419833178
3400930048252,RASAGILINE KRKA 1 MG CPR 30,18551.84,513,36.16343079922027
3400930004500,"DOTAREM 0,5MMOL/ML INJ SER 15ML+ N.A 1",18556.29,747,24.8410843373494
3400930174074,LACOSAMIDE EG 50MG CPR 56,18717.47,1482,12.629871794871796
3400933433383,"INNOHEP 3 500UI AXA/0,35ML SOL INJ 10",18796.9,734,25.608855585831066
3400933795665,IOMERON 400 SOL INJ FL 200ML 1,18844.6,324,58.16234567901234
3400930247570,CELIPROLOL EVO 200MG CPR 84,18860.9,1724,10.940197215777262
3400930129524,PERINDOPRIL AMLO EG 4/10MG CPR 90,18895.75,1293,14.613882443928848
3400936987807,"AMINOMIX 500E SOL POUR PERF POC 1,5L 4",18973.47,159,119.33000000000001
3400930156469,EPLERENONE KRK 25MG CPR 30,19016.25,1378,13.79989114658926
3400930027981,PREGABALINE SUN 150 MG GELULE 56,19083.48,1423,13.41073787772312
3400930041499,PREGABALINE HCS 150 MG GELULE 56,19170.84,1432,13.387458100558659
3400930101223,QUETIAPINE EVO LP 300 MG CPR 60,19256.35,671,28.697988077496273
3400930103425,EZETIMIBE CRT 10MG CPR 90,19273.73,558,34.540734767025086
3400949003242,NOZINAN 100MG CPR AIP BBA 20,19325.829999999998,1986,9.731032225579053
3400930165973,ATAZANAVIR BGA 150MG GELULE 60,19386.62,121,160.22
3400941627682,EXEMESTANE ZYF 25MG CPR 30,19394.55,423,45.85
3400927404511,"RAMIPRIL KRKA 2,5MG CPR 90",19434.19,2136,9.098403558052434
3400934042874,"DOSTINEX 0,5MG CPR 8",19437.14,1095,17.750812785388128
3400930171622,DARUNAVIR ACC 600MG CPR 60,19458.28,76,256.03
3400930261149,GABAPENTINE ZYDUS FRANCE 600 MG CPR 90,19466.78,818,23.798019559902198
3400930009543,QUETIAPINE KRK LP 300 MG CPR 30,19735.02,1339,14.738625840179239
3400936594845,NAVELBINE 20MG CAPSULE 1,19785.28,830,23.837686746987952
3400933795146,IOMERON 400 SOL INJ FL 50ML 1,19865.03,1400,14.189307142857142
3400930012123,RETACRIT 4000UI SOL INJ SER + D 6,19877.54,168,118.31869047619048
3400927946363,ISENTRESS 100MG GRANULES SUSP BUV 60,19936.74,97,205.5334020618557
3400949500963,ALDARA 5% CREME (ADP BBF) 12,19977.29,600,33.29548333333334
3400930154571,PRENOXAD 1.82 MG SOL INJ SER 1,20037,1208,16.586920529801326
3400949001972,AROMASINE 25MG CPR (AIP) (BBF)1 30,20128.15,439,45.85
3400930086483,EPLERENONE ACC 25MG CPR 30,20162.92,1415,14.249413427561835
3400930207383,AC ZOLEDRONIQUE ZTL 4MG INJ POCHE 1,20229.67,195,103.74189743589743
3400949500550,NIVESTIM 30 MUI SOL INJ (ADP BBF) 1,20230.379999999997,334,60.56999999999999
3400932382743,ESTRACYT 140 MG GELULE 40,20295.36,243,83.52
3400930205969,FENTANYL SDZ 400MICROG CPR SUBLING 30,20298.16,314,64.64382165605096
3400927642623,CAPECITABINE SDZ 150MG CPR 60,20398.3,938,21.746588486140723
3400930212240,NEPEXTO 25 MG SOL INJ SER 4,20503.35,81,253.12777777777777
3400933090869,ULTRAVIST 18.5 G SOL INJ 1,20518.01,1560,13.152570512820512
3400938844597,CYPROTERONE ARW 100MG CPR 60,20524.559999999998,289,71.01923875432526
3400931011736,NA,20579.56,686,29.999358600583093
3400939743233,"FRAGMINE 12 500UI AXA/0,5ML SOL INJ 5",20599.65,632,32.59438291139241
3400930003626,"LEVOD/C/E EG 75/18,75/200MG CPR 100",20730.079999999998,476,43.550588235294114
3400937328739,NEUPRO 4 MG/24H DISP TRANSDERM 7,20833.15,1526,13.652129750982963
3400930067116,BECLOMETASONE TVC 800MCG INH UNIDOSE 20,20846.23,1850,11.268232432432432
3400927565410,"XARELTO 2,5 MG CPR 56",21088.22,512,41.1879296875
3400930159989,EZETIMIBE/SIMVAST KRK 10MG/40MG CPR 30,21094.56,1543,13.671134154244978
3400949497706,ANASTROZOLE ACC 1MG CPR 90,21177.78,247,85.74
3400930085448,TIVICAY 10MG CPR 30,21376.280000000002,200,106.88140000000001
3400938652321,MATRIFEN 75MICROG/H DISP TRANSDER 5,21403.84,851,25.151398354876616
3400930027851,PREGABALINE SUN 100 MG GELULE 84,21457.04,1568,13.684336734693877
3400937302715,FEGENOR 140MG GELULE 90,21519.49,2118,10.160288007554298
3400930037867,ROSUVASTATINE ALT 10MG CPR 90,21662.48,1602,13.52214731585518
3400930092385,"PRAMIPEXOLE ARL 0,18MG CPR 100",21755.69,1711,12.715189947399182
3400927480041,CAPECITABINE EG 150MG CPR 60,21945.3,1003,21.87966101694915
3400930085332,LAMIVUDINE ARW 150MG CPR 60,21950.64,344,63.809999999999995
3400930003459,"LEVOD/C/E EG 175/43,75/200MG CPR 100",22192.84,456,48.66850877192982
3400939450377,ELLAONE 30MG CPR 1,22262.23,2047,10.875539814362481
3400949497294,ANASTROZOLE ACC 1MG CPR 30,22284.239999999998,734,30.359999999999996
3400931796435,ANCOTIL 500MG CPR 100,22312.48,589,37.88196943972835
3400930229651,LACOSAMIDE ARW 200 MG CPR PEL SEC 56,22347.12,456,49.006842105263154
3400930064467,QUETIAPINE AHL LP 300 MG CPR 30,22420.8,1512,14.828571428571427
3400930213711,LACOSAMIDE ZENTIVA 150 MG CPR 56,22534.48,580,38.85255172413793
3400922275123,LEVETIRACETAM ALT 500MG CPR 60,22567.9,1063,21.23038570084666
3400934659003,FLUCONAZOLE PFZ 200MG GELULE 7,22608.52,924,24.468095238095238
3400930194997,DASATINIB TVS 20 MG CPR 60,22638.27,29,780.63
3400930256718,PERINDOPRIL/AMLO HCS 10/10MG CPR 90,22679.37,1117,20.30382273948075
3400930025536,EPLERENONE ZYD 25MG CPR 90,22710.6,574,39.56550522648083
3400930174197,LACOSAMIDE EG 150MG CPR 56,22993.52,595,38.64457142857143
3400930039175,"LEVOD/C/E ARW 75/18,75/200MG CPR 100",22995.760000000002,524,43.88503816793894
3400933411213,ZOVIRAX 800MG CPR 35,23000.829999999998,1064,21.617321428571426
3400930166789,AMLODIPINE/VALSAT KRK 5MG/160MG CPR 90,23007.079999999998,1413,16.282434536447273
3400930163344,ATAZANAVIR ARW 200MG GELULE 60,23071.68,144,160.22
3400930175767,"BUDESONIDE/ FOR SDZ 160/4,5 MCG INHA 120",23134.18,1257,18.4042800318218
3400928099815,"MINIRIN 2,5MCG/DOS NAS FL5ML 1",23316.66,693,33.64597402597403
3400937733175,VERAPAMIL MYL LP 240MG CPR 90,23360.2,1846,12.654496208017335
3400930125991,"METHOTREXATE ACC 17,5 MG SOL INJ 1",23382.739999999998,1997,11.708933400100149
3400930063859,ATENOLOL /NIFEDIPINE BGA GELULE 90,23449.84,1571,14.926696371737746
3400949279173,"REPAGLINIDE SDZ 0,5MG CPR 270",23480.62,1347,17.431789161098738
3400927802492,LEVETIRACETAM CRT 250MG CPR 60,23535.7,1716,13.71544289044289
3400930041475,PREGABALINE HCS 100 MG GELULE 84,23616.93,1737,13.596390328151987
3400930103456,LEVOD/C/E VTS 50/12.5/200MG CPR 100,23815.12,561,42.45119429590017
3400949004256,SERETIDE DISKUS 250/50MCG PDR 60 AIP 60,23964.37,1422,16.852580872011252
3400930260227,LERCANIDIPINE ALMUS 20MG CPR 90,23969.76,2083,11.507325972155543
3400936984783,NOVOPULMON NOVOLIZER 400 MICROG INH 2,23997.52,967,24.8164632885212
3400930127551,DARUNAVIR SDZ 400MG CPR 60,24036,150,160.24
3400930039106,LEVOD/C/E ARW 50/12.5/200MG CPR 100,24209.41,577,41.95738301559792
3400930102626,"LEVOD/C/E TVC 75/18,75/200MG CPR 100",24232.04,556,43.58280575539568
3400930212028,INSULINE ASP SANO 100U/ML CART 3ML 5,24330.76,1202,20.24189683860233
3400930242919,PERINDOPRIL AMLO PHARMAKI 4/5 CPR 90,24340.07,1715,14.192460641399416
3400936987746,AMINOMIX 500E SOL POUR PERF POC 1L 6,24475.940000000002,160,152.974625
3400926744298,ATOVAQ/PROGUAN VTS 250/100MG CPR 12,24544.03,1970,12.45889847715736
3400930004517,"DOTAREM 0,5MMOL/ML INJ SER 20ML+ N.A 1",24630.94,733,33.602919508867664
3400922258324,"BUDESONIDE EVO 0,5MG/2ML SUSP INH 20",24647.28,1999,12.329804902451224
3400930102596,LEVOD/C/E TVC 50/12.5/200MG CPR 100,24865.65,583,42.65120068610635
3400930222539,"SUNITINIB ZENTIVA 12,5 MG, GELULE 28",25084.19,48,522.5872916666666
3400930213292,DEFERASIROX TEVA 90 MG CPR PEL 30,25158.07,351,71.6754131054131
3400936077546,NEULASTA 6MG SOL INJ SER 1,25168.19,36,699.1163888888889
3400930113783,"METHOTREXATE ACC 25 MG/0,5ML SOL INJ 1",25204.45,1745,14.44381088825215
3400930223789,"CONFEROPORT LP 0,5 MG GELULE 30",25368.3,1280,19.818984375
3400930180969,TILLHEPO 250 MG GELULE 100,25382.88,929,27.322798708288484
3400930064481,QUETIAPINE AHL LP 300 MG CPR 60,25661.46,868,29.56389400921659
3400933530129,"FRAGMINE 2 500UI AXA/0,2ML SOL INJ 6",25688.89,1929,13.317205806117158
3400927542466,NEVIRAPINE ARL 200MG CPR 60,25699.84,257,99.99937743190661
3400949002818,"DECAPEPTYL LP 11,25MG INJ (AIP PLA) 1",25723.239999999998,92,279.60043478260866
3400937480581,GLIMEPIRIDE EG 4MG CPR 90,25955.77,1909,13.596526977475119
3400949639595,"PRAMIPEXOLE VIATRIS 0,7MG CPR 100",26033.45,466,55.86577253218884
3400934631726,REPAGLINIDE TVC 2 MG CPR 270,26098.18,1499,17.410393595730486
3400930089958,ABACAVIR SDZ 300MG CPR 60,26237.5,256,102.490234375
3400931623359,TERCIAN 50 MG SOL INJ 5,26263.02,1740,15.093689655172414
3400939743462,"FRAGMINE 15 000UI AXA/0,6ML SOL INJ 5",26283.55,736,35.71134510869565
3400927349010,EUCREAS 50 MG/1000 MG CPR 60,26430.62,1259,20.993343923749006
3400930213346,DEFERASIROX TEVA 180 MG CPR PEL 30,26485.32,189,140.13396825396825
3400933276645,OPTIRAY 350 SOL INJ FV 50ML 1,26487.44,1967,13.465907473309608
3400939743523,"FRAGMINE 18 000UI AXA/0,72ML SOL INJ 5",26538.199999999997,595,44.60201680672269
3400930185933,VORICONAZOLE ARW 200 MG CPR 28,26572.090000000004,66,402.6074242424243
3400930132838,ENTECAVIR ZEN K.S 1 MG CPR 30,26580.44,173,153.64416184971097
3400949002634,"DECAPEPTYL LP 11,25MG INJ (AIP BBF) 1",26595.030000000002,95,279.94768421052635
3400949723782,GLICLAZIDE ZEN 30MG CPR LM 180,26675.94,1226,21.758515497553017
3400930008720,VALGANCICLOVIR VTS 450MG CPR 60,26677.22,46,579.9395652173913
3400930216323,AMSPARITY 40 MG SOL INJ SER + TAMP 1,26872.989999999998,64,419.89046874999997
3400930208601,DEFERASIROX ZEN 180 MG CPR 30,26936.600000000002,189,142.52169312169315
